Time_s,Ch1
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0.000793457
8,0.000793457
9,0.000793457
10,0.000793457
11,0.001251221
12,0.001251221
13,0.001251221
14,0.001831055
15,0.001831055
16,0.001831055
17,0.001556396
18,0.001556396
19,0.001556396
20,0.001556396
21,0.001220703
22,0.001220703
23,0.001220703
24,0.001220703
25,0.001220703
26,0.001220703
27,0.001220703
28,0.0003662109
29,0.0003662109
30,0.0003662109
31,0.0003662109
32,0.0003662109
33,0.0003662109
34,0.0003662109
35,0.0003662109
36,0.0003662109
37,0.0003662109
38,0.0003662109
39,0.0003662109
40,0.0003662109
41,0.0003662109
42,0.0003662109
43,0.0006103516
44,0.0006103516
45,0.0007324219
46,0.0007324219
47,0.0003051758
48,0.0003051758
49,0.0005187988
50,0.0005187988
51,0.0005187988
52,0.005859375
53,0.005859375
54,0.005859375
55,0.005859375
56,0.002471924
57,0.002471924
58,0.002471924
59,0.001159668
60,0.001159668
61,0.00100708
62,0.00100708
63,0.001312256
64,0.001312256
65,0.001312256
66,0.001251221
67,0.001251221
68,0.0005493164
69,0.0005493164
70,0.0005493164
71,0.000793457
72,0.000793457
73,0.000793457
74,0.001403809
75,0.001403809
76,0.0007324219
77,0.0007324219
78,0.0007324219
79,0.002929688
80,0.002929688
81,0.002929688
82,0.000579834
83,0.000579834
84,0.000579834
85,0.001251221
86,0.001251221
87,0.001098633
88,0.001098633
89,0.001098633
90,0.001037598
91,0.001037598
92,0.0003967285
93,0.0003967285
94,0.0003967285
95,0.0003967285
96,0.0003967285
97,0.0003967285
98,0.001373291
99,0.001373291
100,0.001373291
101,0.0004577637
102,0.0004577637
103,0.001953125
104,0.001953125
105,0.001953125
106,0.001190186
107,0.001190186
108,0.001190186
109,0.001220703
110,0.0007629395
111,0.0007629395
112,0.000793457
113,0.001159668
114,0.001159668
115,0.001525879
116,0.001739502
117,0.001739502
118,0.00100708
119,0.0004272461
120,0.0009155273
121,0.0004272461
122,0.0009155273
123,0.0005493164
124,0.0007629395
125,0.001220703
126,0.001220703
127,0.0009155273
128,0.0009155273
129,0.0009155273
130,0.0008544922
131,0.00100708
132,0.0004272461
133,0.001190186
134,0.0005187988
135,0.001037598
136,0.0003356934
137,0.001190186
138,0.001190186
139,0.001525879
140,0.0004577637
141,0.001159668
142,0.0003662109
143,0.001159668
144,0.000579834
145,0.000579834
146,0.000579834
147,0.000793457
148,0.0004882812
149,0.0009460449
150,0.0004272461
151,0.0007629395
152,0.0007629395
153,0.0008239746
154,0.0008850098
155,0.0003051758
156,0.0008239746
157,0.0008239746
158,0.0006713867
159,0.0006713867
160,0.001281738
161,0.001281738
162,0.001495361
163,0.001495361
164,0.001678467
165,0.001678467
166,0.001312256
167,0.001312256
168,0.001739502
169,0.001739502
170,0.001098633
171,0.001098633
172,0.001312256
173,0.001312256
174,0.001312256
175,0.001312256
176,0.001312256
177,0.001312256
178,0.001312256
179,0.0007019043
180,0.0007019043
181,0.0008544922
182,0.0007629395
183,0.0007629395
184,0.001708984
185,0.001708984
186,0.0006103516
187,0.0006103516
188,0.001190186
189,0.001190186
190,0.001800537
191,0.001800537
192,0.001800537
193,0.0003967285
194,0.001190186
195,0.001190186
196,0.0008239746
197,0.0008239746
198,0.0008239746
199,0.0005493164
200,0.0005493164
201,0.00213623
202,0.00213623
203,0.0009765625
204,0.0009765625
205,0.0009765625
206,0.0009765625
207,0.001037598
208,0.0009155273
209,0.0009155273
210,0.001281738
211,0.0008239746
212,0.001068115
213,0.001068115
214,0.0008544922
215,0.0003967285
216,0.001922607
217,0.0003967285
218,0.0004577637
219,0.001159668
220,0.001159668
221,0.001190186
222,0.0004577637
223,0.0004577637
224,0.001373291
225,0.001373291
226,0.001373291
227,0.001373291
228,0.0004577637
229,0.001342773
230,0.000579834
231,0.000579834
232,0.001739502
233,0.001739502
234,0.001739502
235,0.001739502
236,0.003265381
237,0.003265381
238,0.0004272461
239,0.0004272461
240,0.001068115
241,0.0006408691
242,0.001037598
243,0.0003662109
244,0.00112915
245,0.0005493164
246,0.001037598
247,0.0005493164
248,0.0005493164
249,0.001831055
250,0.0007019043
251,0.0007019043
252,0.001251221
253,0.0003356934
254,0.0003356934
255,0.001556396
