Time_s,Ch1
0,0.003540039
0.015625,-0.0003356934
0.03125,0.0004577637
0.046875,0.002197266
0.0625,0.002258301
0.078125,-9.155273e-05
0.09375,0
0.109375,-0.000213623
0.125,-0.0004882812
0.140625,-6.103516e-05
0.15625,-6.103516e-05
0.171875,-0.0003662109
0.1875,-0.0004882812
0.203125,-0.0002441406
0.21875,-9.155273e-05
0.234375,9.155273e-05
0.25,9.155273e-05
0.265625,-0.0001220703
0.28125,-0.0002441406
0.296875,6.103516e-05
0.3125,-0.0001220703
0.328125,-0.0003051758
0.34375,-0.0004882812
0.359375,0.000213623
0.375,-3.051758e-05
0.390625,0.0001831055
0.40625,0.0001220703
0.421875,0.0001220703
0.4375,0.0001525879
0.453125,3.051758e-05
0.46875,-3.051758e-05
0.484375,-0.0001220703
0.5,-0.000213623
0.515625,-0.0002746582
0.53125,-0.0002441406
0.546875,-0.0001831055
0.5625,-3.051758e-05
0.578125,6.103516e-05
0.59375,-0.0001831055
0.609375,-0.0003967285
0.625,-3.051758e-05
0.640625,6.103516e-05
0.65625,-0.0001220703
0.671875,-0.0002441406
0.6875,-6.103516e-05
0.703125,-0.0001831055
0.71875,-3.051758e-05
0.734375,-0.0001525879
0.75,-0.0001831055
0.765625,-0.0001831055
0.78125,-0.0004577637
0.796875,-0.000213623
0.8125,0.0003356934
0.828125,-3.051758e-05
0.84375,-0.0004882812
0.859375,-0.0001525879
0.875,0
0.890625,9.155273e-05
0.90625,0.0003967285
0.921875,0.0006713867
0.9375,-0.003143311
0.953125,-0.001220703
0.96875,0.0002746582
0.984375,0.0002746582
1,3.051758e-05
1.015625,-0.005523682
1.03125,-0.005828857
1.046875,-0.00579834
1.0625,-0.001251221
1.078125,-0.005310059
1.09375,-0.008453369
1.109375,-0.005737305
1.125,-0.0001220703
1.140625,-0.008972168
1.15625,-0.005523682
1.171875,-0.005432129
1.1875,-0.001037598
1.203125,-0.002716064
1.21875,-0.003540039
1.234375,-0.003570557
1.25,-0.006744385
1.265625,-0.015625
1.28125,-0.01620483
1.296875,-0.01159668
1.3125,-0.01040649
1.328125,-0.009765625
1.34375,-0.002929688
1.359375,-0.004302979
1.375,-0.004608154
1.390625,-0.00390625
1.40625,-0.001403809
1.421875,-0.008575439
1.4375,-0.005065918
1.453125,-0.0027771
1.46875,-0.001861572
1.484375,-0.002410889
1.5,-0.005493164
1.515625,-0.00479126
1.53125,-0.004425049
1.546875,-0.004516602
1.5625,-0.004974365
1.578125,-0.007904053
1.59375,-0.007995605
1.609375,-0.00769043
1.625,-0.006591797
1.640625,-0.005187988
1.65625,-0.007446289
1.671875,-0.007781982
1.6875,-0.00769043
1.703125,-0.007080078
1.71875,-0.006530762
1.734375,-0.005554199
1.75,-0.008575439
1.765625,-0.009490967
1.78125,-0.008605957
1.796875,-0.008056641
1.8125,-0.007110596
1.828125,-0.004150391
1.84375,-0.005737305
1.859375,-0.004394531
1.875,-0.001556396
1.890625,-3.051758e-05
1.90625,-0.007049561
1.921875,-0.001495361
1.9375,-0.002075195
1.953125,-0.004394531
