Time_s,Ch1
0,0
0.0078125,0
0.015625,0
0.0234375,0
0.03125,0.5359802
0.0390625,0.7453003
0.046875,0.7467957
0.0546875,0.7474365
0.0625,0.7477112
0.0703125,0.7478943
0.078125,0.7479858
0.0859375,0.7480469
0.09375,0.7480774
0.1015625,0.7481079
0.109375,0.7481384
0.1171875,0.7481384
0.125,0.7481689
0.1328125,0.7481995
0.140625,0.7481995
0.1484375,0.74823
0.15625,0.74823
0.1640625,0.748291
0.171875,0.748291
0.1796875,0.748291
0.1875,0.7483215
0.1953125,0.7483521
0.203125,0.7483521
0.2109375,0.7483826
0.21875,0.7483826
0.2265625,0.7484131
0.234375,0.7484131
0.2421875,0.7484436
0.25,0.7484436
0.2578125,0.7484741
0.265625,0.7484741
0.2734375,0.7485046
0.28125,0.7485352
0.2890625,0.7485352
0.296875,0.7485657
0.3046875,0.7485657
0.3125,0.7485962
0.3203125,0.7485962
0.328125,0.7485962
0.3359375,0.7486267
0.34375,0.7486267
0.3515625,0.7486267
0.359375,0.7486572
0.3671875,0.7486572
0.375,0.7486572
0.3828125,0.7486877
0.390625,0.7486877
0.3984375,0.7487183
0.40625,0.7487183
0.4140625,0.7487183
0.421875,0.7487488
0.4296875,0.7487488
0.4375,0.7487793
0.4453125,0.7487793
0.453125,0.7487793
0.4609375,0.7487793
0.46875,0.7488098
0.4765625,0.7488098
0.484375,0.7488098
0.4921875,0.7488403
0.5,0.7488403
0.5078125,0.7488403
0.515625,0.7488708
0.5234375,0.7488708
0.53125,0.7488708
0.5390625,0.7488708
0.546875,0.7488708
0.5546875,0.7489014
0.5625,0.7489014
0.5703125,0.7489014
0.578125,0.7489014
0.5859375,0.7489319
0.59375,0.7489319
0.6015625,0.7489319
0.609375,0.7489319
0.6171875,0.7489319
0.625,0.7489624
0.6328125,0.7489624
0.640625,0.7489624
0.6484375,0.7489624
0.65625,0.7489624
0.6640625,0.7489624
0.671875,0.7489624
0.6796875,0.7489929
0.6875,0.7489929
0.6953125,0.7489929
0.703125,0.7489929
0.7109375,0.7490234
0.71875,0.7490234
0.7265625,0.7490234
0.734375,0.7490234
0.7421875,0.749054
0.75,0.749054
0.7578125,0.749054
0.765625,0.7490845
0.7734375,0.7490845
0.78125,0.7490845
0.7890625,0.7490845
0.796875,0.749115
0.8046875,0.749115
0.8125,0.749115
0.8203125,0.749115
0.828125,0.749115
0.8359375,0.749115
0.84375,0.749115
0.8515625,0.7491455
0.859375,0.7491455
0.8671875,0.7491455
0.875,0.7491455
0.8828125,0.749176
0.890625,0.749176
0.8984375,0.749176
0.90625,0.749176
0.9140625,0.749176
0.921875,0.749176
0.9296875,0.749176
0.9375,0.749176
0.9453125,0.7492065
0.953125,0.7492371
0.9609375,0.7492676
0.96875,0.7492981
0.9765625,0.7492981
0.984375,0.7492676
0.9921875,0.7492065
1,0.7491455
1.007812,0.7491455
1.015625,0.7490845
1.023438,0.7490234
1.03125,0.7489929
1.039062,0.7489624
1.046875,0.7489624
1.054688,0.7489319
1.0625,0.7488708
1.070312,0.7488403
1.078125,0.7487488
1.085938,0.7487183
1.09375,0.7486877
1.101562,0.7486572
1.109375,0.7486572
1.117188,0.7486267
1.125,0.7485962
1.132812,0.7485657
1.140625,0.7485046
1.148438,0.7484741
1.15625,0.7484741
1.164062,0.7484741
1.171875,0.7484741
1.179688,0.7485046
1.1875,0.7485046
1.195312,0.7484741
1.203125,0.7484741
1.210938,0.7484131
1.21875,0.7483215
1.226562,0.7482605
1.234375,0.7481689
1.242188,0.7481079
1.25,0.7480469
1.257812,0.7480164
1.265625,0.7480164
1.273438,0.7479858
1.28125,0.7479248
1.289062,0.7478943
1.296875,0.7478333
1.304688,0.7478027
1.3125,0.7477417
1.320312,0.7477112
1.328125,0.7476807
1.335938,0.7475891
1.34375,0.7475281
1.351562,0.7474976
1.359375,0.7474365
1.367188,0.7473755
1.375,0.747345
1.382812,0.7472839
1.390625,0.7472534
1.398438,0.7471924
1.40625,0.7471619
1.414062,0.7471313
1.421875,0.7470703
1.429688,0.7470093
1.4375,0.7470093
1.445312,0.7469482
1.453125,0.7469177
1.460938,0.7468872
1.46875,0.7468567
1.476562,0.7468567
1.484375,0.7468262
1.492188,0.7467957
1.5,0.7467957
1.507812,0.7467651
1.515625,0.7467346
1.523438,0.7467041
1.53125,0.7466736
1.539062,0.7466431
1.546875,0.746582
1.554688,0.7465515
1.5625,0.7464905
1.570312,0.7464294
1.578125,0.7463989
1.585938,0.7463379
1.59375,0.7463379
1.601562,0.7462769
1.609375,0.7462158
1.617188,0.7461853
1.625,0.7461243
1.632812,0.7460632
1.640625,0.7460022
1.648438,0.7459412
1.65625,0.7458801
1.664062,0.7458191
1.671875,0.7457886
1.679688,0.7457275
1.6875,0.745697
1.695312,0.745636
1.703125,0.745575
1.710938,0.7455444
1.71875,0.7455139
1.726562,0.7454834
1.734375,0.7454224
1.742188,0.7453918
1.75,0.7453308
1.757812,0.7453003
1.765625,0.7452393
1.773438,0.7452087
1.78125,0.7451477
1.789062,0.7451172
1.796875,0.7450867
1.804688,0.7450562
1.8125,0.7450256
1.820312,0.7449951
1.828125,0.7449646
1.835938,0.7449646
1.84375,0.744873
1.851562,0.744873
1.859375,0.7449036
1.867188,0.7449036
1.875,0.7448425
1.882812,0.744812
1.890625,0.7447815
1.898438,0.7447815
1.90625,0.744751
1.914062,0.744751
1.921875,0.744751
1.929688,0.744751
1.9375,0.7447205
1.945312,0.7447205
1.953125,0.744751
1.960938,0.7447815
1.96875,0.7447815
1.976562,0.7447815
1.984375,0.7447815
1.992188,0.7447815
2,0.7447815
2.007812,0.744873
2.015625,0.7449951
2.023438,0.7449951
2.03125,0.7449951
2.039062,0.7449951
2.046875,0.7449951
2.054688,0.7450562
2.0625,0.7450562
2.070312,0.7451172
2.078125,0.7452087
2.085938,0.7453003
2.09375,0.7453613
2.101562,0.7454529
2.109375,0.7454834
2.117188,0.7454834
2.125,0.7454834
2.132812,0.7454834
2.140625,0.7455139
2.148438,0.7455139
2.15625,0.7455139
2.164062,0.7455139
2.171875,0.7456055
2.179688,0.7458496
2.1875,0.7463074
2.195312,0.7463684
2.203125,0.7463684
2.210938,0.7463989
2.21875,0.7463989
2.226562,0.7463989
2.234375,0.7464294
2.242188,0.74646
2.25,0.7464905
2.257812,0.746521
2.265625,0.7465515
2.273438,0.746582
2.28125,0.7466125
2.289062,0.7466125
2.296875,0.746582
2.304688,0.746521
2.3125,0.74646
2.320312,0.74646
2.328125,0.74646
2.335938,0.7464905
2.34375,0.746582
2.351562,0.746582
2.359375,0.7466125
2.367188,0.7466125
2.375,0.7466736
2.382812,0.7467041
2.390625,0.7467346
2.398438,0.7467346
2.40625,0.7467651
2.414062,0.7467957
2.421875,0.7468262
2.429688,0.7468567
2.4375,0.7468872
2.445312,0.7468872
2.453125,0.7469482
2.460938,0.7469788
2.46875,0.7469788
2.476562,0.7470093
2.484375,0.7470093
2.492188,0.7470093
2.5,0.7470093
2.507812,0.7470093
2.515625,0.7470093
2.523438,0.7470398
2.53125,0.7470398
2.539062,0.7470398
2.546875,0.7470093
2.554688,0.7470093
2.5625,0.7469788
2.570312,0.7469788
2.578125,0.7470093
2.585938,0.7470093
2.59375,0.7469788
2.601562,0.7469788
2.609375,0.7470093
2.617188,0.7470093
2.625,0.7470093
2.632812,0.7470398
2.640625,0.7470398
2.648438,0.7470703
2.65625,0.7471008
2.664062,0.7471008
2.671875,0.7471313
2.679688,0.7471619
2.6875,0.7471924
2.695312,0.7471924
2.703125,0.7472229
2.710938,0.7472229
2.71875,0.7472229
2.726562,0.7472229
2.734375,0.7472229
2.742188,0.7472534
2.75,0.7472839
2.757812,0.7473145
2.765625,0.7473755
2.773438,0.747467
2.78125,0.747467
2.789062,0.7474976
2.796875,0.7474976
2.804688,0.7475281
2.8125,0.7475586
2.820312,0.7475586
2.828125,0.7475586
2.835938,0.7475281
2.84375,0.7474976
2.851562,0.7474976
2.859375,0.7476807
2.867188,0.7477112
2.875,0.7477417
2.882812,0.7477417
2.890625,0.7477722
2.898438,0.7477722
2.90625,0.7477417
2.914062,0.7477417
2.921875,0.7477417
2.929688,0.7477417
2.9375,0.7477417
2.945312,0.7477722
2.953125,0.7477722
2.960938,0.7478333
2.96875,0.7478333
2.976562,0.7478333
2.984375,0.7478333
2.992188,0.7478333
3,0.7478333
3.007812,0.7478638
3.015625,0.7479248
3.023438,0.7479248
3.03125,0.7479553
3.039062,0.7479553
3.046875,0.7479858
3.054688,0.7480164
3.0625,0.7480774
3.070312,0.7480774
3.078125,0.7481079
3.085938,0.7481384
3.09375,0.7481384
3.101562,0.7481689
3.109375,0.7481995
3.117188,0.7481995
3.125,0.74823
3.132812,0.74823
3.140625,0.7481995
3.148438,0.7481995
3.15625,0.7481995
3.164062,0.7481995
3.171875,0.7481995
3.179688,0.74823
3.1875,0.74823
3.195312,0.7482605
3.203125,0.748291
3.210938,0.748291
3.21875,0.7483215
3.226562,0.7483826
3.234375,0.7483826
3.242188,0.7484436
3.25,0.7484436
3.257812,0.7484741
3.265625,0.7484741
3.273438,0.7485046
3.28125,0.7485352
3.289062,0.7485657
3.296875,0.7485657
3.304688,0.7485962
3.3125,0.7486267
3.320312,0.7486267
3.328125,0.7486267
3.335938,0.7486572
3.34375,0.7486877
3.351562,0.7486877
3.359375,0.7487183
3.367188,0.7487793
3.375,0.7488708
3.382812,0.7489014
3.390625,0.7489319
3.398438,0.7489319
3.40625,0.7489319
3.414062,0.7489319
3.421875,0.7488708
3.429688,0.7488708
3.4375,0.7488098
3.445312,0.7488098
3.453125,0.7487793
3.460938,0.7486877
3.46875,0.7486572
3.476562,0.7486572
3.484375,0.7486267
3.492188,0.7486267
3.5,0.7485962
3.507812,0.7485657
3.515625,0.7485657
3.523438,0.7485657
3.53125,0.7485352
3.539062,0.7485046
3.546875,0.7485046
3.554688,0.7485046
3.5625,0.7484741
3.570312,0.7484436
3.578125,0.7484131
3.585938,0.7484131
3.59375,0.7484131
3.601562,0.7484131
3.609375,0.7483826
3.617188,0.7483521
3.625,0.748291
3.632812,0.74823
3.640625,0.7481995
3.648438,0.7481689
3.65625,0.7481384
3.664062,0.7481079
3.671875,0.7480774
3.679688,0.7480469
3.6875,0.7480164
3.695312,0.7479858
3.703125,0.7479248
3.710938,0.7478943
3.71875,0.7478333
3.726562,0.7478027
3.734375,0.7477722
3.742188,0.7477112
3.75,0.7477112
3.757812,0.7476501
3.765625,0.7476196
3.773438,0.7475891
3.78125,0.7475281
3.789062,0.7474976
3.796875,0.747467
3.804688,0.747406
3.8125,0.7473755
3.820312,0.747345
3.828125,0.7472839
3.835938,0.7472534
3.84375,0.7472229
3.851562,0.7471619
3.859375,0.7471619
3.867188,0.7471313
3.875,0.7471008
3.882812,0.7470398
3.890625,0.7470398
3.898438,0.7470093
3.90625,0.7469788
3.914062,0.7469788
