Time_s,Ch1
0,0
1,0
2,0
3,0.2850952
4,0.2850952
5,0.2850952
6,0.1117554
7,0.136322
8,0.1222229
9,0.1993103
10,0.209259
11,0.2445068
12,0.3981323
13,0.3981323
14,0.8222046
15,-0.992981
16,-0.9545288
17,-0.9153137
18,-0.9153137
19,0.9785461
20,0.8952637
21,0.8952637
22,0.8952637
23,0.8952637
24,0.8952637
25,0.8952637
26,0.8952637
27,0.8952637
28,0.8952637
29,0.8952637
30,0.8952637
31,0.8952637
32,0.8952637
33,0.4475098
34,0.4475098
35,0.4475098
36,0.4475098
37,0.4323425
38,0.3871765
39,0.3871765
40,0.3871765
41,0.3871765
42,0.3871765
43,0.3871765
44,0.5228882
45,0.5228882
46,0.489624
47,0.489624
48,0.489624
49,0.5152893
50,0.5152893
51,0.5152893
52,0.5299988
53,0.5299988
54,0.8401184
55,0.8673096
56,0.8673096
57,0.894165
58,0.8228149
59,0.8872986
60,0.8661499
61,0.8661499
62,0.8661499
63,0.8661499
64,0.8803406
65,0.8803406
66,0.7567444
67,0.7567444
68,0.7567444
69,0.6647644
70,0.6647644
71,0.6647644
72,0.6647644
73,0.6647644
74,0.6334839
75,0.7317505
76,0.7093506
77,0.7607117
78,0.7607117
79,0.7379456
80,0.7379456
81,0.7379456
82,0.7379456
83,0.7379456
84,0.6358032
85,0.6358032
86,0.5471191
87,0.5638428
88,0.5638428
89,0.3956299
90,0.3956299
91,0.3956299
92,0.3824768
93,0.3589478
94,0.3744507
95,0.4621887
96,0.5622559
97,0.5622559
98,0.4809265
99,0.4809265
100,0.4690857
101,0.4690857
102,0.4690857
103,0.4690857
104,0.3995056
105,0.3995056
106,0.3995056
107,0.325531
108,0.3216248
109,0.3216248
110,0.3216248
111,0.3216248
112,0.3216248
113,0.3216248
114,0.3027039
115,0.3027039
116,0.3027039
117,0.3027039
118,0.3027039
119,0.3027039
120,0.2333069
121,0.2333069
122,0.3851929
123,0.3851929
124,0.3851929
125,0.3851929
126,0.3576965
127,0.3576965
128,0.3576965
129,0.3576965
130,0.3576965
131,0.3576965
132,0.3576965
133,0.3576965
134,0.3576965
135,0.3576965
136,0.3576965
137,0.3576965
138,0.270752
139,0.270752
140,0.270752
141,0.270752
142,0.270752
143,0.270752
144,0.270752
145,0.270752
146,0.270752
147,0.270752
148,0.270752
149,0.2288513
150,0.2288513
151,0.2288513
152,0.2288513
153,0.2288513
154,0.2288513
155,0.2288513
156,0.190094
157,0.190094
158,0.190094
159,0.190094
160,0.190094
161,0.1720886
162,0.1720886
163,0.1720886
164,0.1720886
165,0.1720886
166,0.1720886
167,0.1720886
168,0.1720886
169,0.1720886
170,0.1720886
171,0.1720886
172,0.1720886
173,0.1720886
174,0.1720886
175,0.1720886
176,0.1720886
177,0.1720886
178,0.1720886
179,0.1720886
180,0.1720886
181,0.1720886
182,0.1720886
183,0.1720886
184,0.1720886
185,0.1720886
186,0.1720886
187,0.1720886
188,0.1720886
189,0.1720886
190,0.1720886
191,0.1106567
192,0.1106567
193,0.1106567
194,0.1106567
195,0.1106567
196,0.1106567
197,0.1106567
198,0.1106567
199,0.1106567
200,0.1106567
201,0.1106567
202,0.1106567
203,0.04815674
204,0.04815674
205,0.04815674
206,0.04815674
207,0.04815674
208,0.04815674
209,0.04815674
210,0.04815674
211,0.04815674
212,0.04815674
213,0.04815674
214,0.04815674
215,0.04815674
216,0.04815674
217,0.04815674
218,0.03482056
219,0.03482056
220,0.03482056
221,0.03482056
222,0.03482056
223,0.0335083
224,0.0335083
225,0.0335083
226,0.0335083
227,0.0335083
228,0.0335083
229,0.0335083
230,0.0335083
231,0.0335083
232,0.02285767
233,0.02285767
234,0.02285767
235,0.02285767
236,0.02285767
237,0.02285767
238,0.02523804
239,0.02523804
240,0.02523804
241,0.02523804
242,0.02523804
243,0.02523804
244,0.02523804
245,0.02523804
246,0.02523804
247,0.02523804
248,0.02523804
249,0.02523804
250,0.02523804
251,0.02523804
252,0.02523804
253,0.02523804
254,0.02523804
255,0.02523804
256,0.02523804
257,0.02523804
258,0.02523804
259,0.02523804
260,0.02523804
261,0.02523804
262,0.02523804
263,0.02523804
264,0.02523804
265,0.02523804
266,0.02523804
267,0.02523804
268,0.01327515
