Time_s,Ch1
0,0
1,0
2,0
3,0.1661377
4,0.1661377
5,0.1661377
6,0.06512451
7,0.07943726
8,0.07122803
9,0.1161499
10,0.1219482
11,0.1424866
12,0.2319946
13,0.2319946
14,0.4790955
15,0.586792
16,0.6091919
17,0.6320496
18,0.6320496
19,0.5701904
20,0.5216675
21,0.5216675
22,0.5216675
23,0.5216675
24,0.5216675
25,0.5216675
26,0.5216675
27,0.5216675
28,0.5216675
29,0.5216675
30,0.5216675
31,0.5216675
32,0.5216675
33,0.2607727
34,0.2607727
35,0.2607727
36,0.2607727
37,0.2519226
38,0.2256165
39,0.2256165
40,0.2256165
41,0.2256165
42,0.2256165
43,0.2256165
44,0.3046875
45,0.3046875
46,0.2853088
47,0.2853088
48,0.2853088
49,0.3002625
50,0.3002625
51,0.3002625
52,0.3088379
53,0.3088379
54,0.4895325
55,0.5053711
56,0.5053711
57,0.5210266
58,0.4794617
59,0.5170288
60,0.5046997
61,0.5046997
62,0.5046997
63,0.5046997
64,0.51297
65,0.51297
66,0.4409485
67,0.4409485
68,0.4409485
69,0.3873596
70,0.3873596
71,0.3873596
72,0.3873596
73,0.3873596
74,0.3691406
75,0.4263916
76,0.4133301
77,0.4432678
78,0.4432678
79,0.4299927
80,0.4299927
81,0.4299927
82,0.4299927
83,0.4299927
84,0.3704834
85,0.3704834
86,0.3188171
87,0.3285522
88,0.3285522
89,0.2305298
90,0.2305298
91,0.2305298
92,0.2228699
93,0.2091675
94,0.2182007
95,0.2693176
96,0.3276367
97,0.3276367
98,0.2802429
99,0.2802429
100,0.2733459
101,0.2733459
102,0.2733459
103,0.2733459
104,0.2327881
105,0.2327881
106,0.2327881
107,0.1896973
108,0.1874084
109,0.1874084
110,0.1874084
111,0.1874084
112,0.1874084
113,0.1874084
114,0.1763916
115,0.1763916
116,0.1763916
117,0.1763916
118,0.1763916
119,0.1763916
120,0.1359558
121,0.1359558
122,0.2244568
123,0.2244568
124,0.2244568
125,0.2244568
126,0.2084351
127,0.2084351
128,0.2084351
129,0.2084351
130,0.2084351
131,0.2084351
132,0.2084351
133,0.2084351
134,0.2084351
135,0.2084351
136,0.2084351
137,0.2084351
138,0.1577759
139,0.1577759
140,0.1577759
141,0.1577759
142,0.1577759
143,0.1577759
144,0.1577759
145,0.1577759
146,0.1577759
147,0.1577759
148,0.1577759
149,0.1333618
150,0.1333618
151,0.1333618
152,0.1333618
153,0.1333618
154,0.1333618
155,0.1333618
156,0.1107788
157,0.1107788
158,0.1107788
159,0.1107788
160,0.1107788
161,0.1002808
162,0.1002808
163,0.1002808
164,0.1002808
165,0.1002808
166,0.1002808
167,0.1002808
168,0.1002808
169,0.1002808
170,0.1002808
171,0.1002808
172,0.1002808
173,0.1002808
174,0.1002808
175,0.1002808
176,0.1002808
177,0.1002808
178,0.1002808
179,0.1002808
180,0.1002808
181,0.1002808
182,0.1002808
183,0.1002808
184,0.1002808
185,0.1002808
186,0.1002808
187,0.1002808
188,0.1002808
189,0.1002808
190,0.1002808
191,0.06448364
192,0.06448364
193,0.06448364
194,0.06448364
195,0.06448364
196,0.06448364
197,0.06448364
198,0.06448364
199,0.06448364
200,0.06448364
201,0.06448364
202,0.06448364
203,0.02807617
204,0.02807617
205,0.02807617
206,0.02807617
207,0.02807617
208,0.02807617
209,0.02807617
210,0.02807617
211,0.02807617
212,0.02807617
213,0.02807617
214,0.02807617
215,0.02807617
216,0.02807617
217,0.02807617
218,0.02029419
219,0.02029419
220,0.02029419
221,0.02029419
222,0.02029419
223,0.01953125
224,0.01953125
225,0.01953125
226,0.01953125
227,0.01953125
228,0.01953125
229,0.01953125
230,0.01953125
231,0.01953125
232,0.01333618
233,0.01333618
234,0.01333618
235,0.01333618
236,0.01333618
237,0.01333618
238,0.01470947
239,0.01470947
240,0.01470947
241,0.01470947
242,0.01470947
243,0.01470947
244,0.01470947
245,0.01470947
246,0.01470947
247,0.01470947
248,0.01470947
249,0.01470947
250,0.01470947
251,0.01470947
252,0.01470947
253,0.01470947
254,0.01470947
255,0.01470947
256,0.01470947
257,0.01470947
258,0.01470947
259,0.01470947
260,0.01470947
261,0.01470947
262,0.01470947
263,0.01470947
264,0.01470947
265,0.01470947
266,0.01470947
