Time_s,Ch1
0,-0.00378418
0.015625,-0.004180908
0.03125,-0.004425049
0.046875,0.0001220703
0.0625,-0.0001525879
0.078125,-3.051758e-05
0.09375,9.155273e-05
0.109375,0.0005187988
0.125,0.0006713867
0.140625,0.0003356934
0.15625,0.0004882812
0.171875,0.0005187988
0.1875,0.0007324219
0.203125,0.0008544922
0.21875,0.001068115
0.234375,0.001098633
0.25,0.001220703
0.265625,0.001190186
0.28125,0.001312256
0.296875,0.001739502
0.3125,0.001464844
0.328125,0.002288818
0.34375,0.001525879
0.359375,0.001831055
0.375,0.002044678
0.390625,0.001922607
0.40625,0.001586914
0.421875,0.001556396
0.4375,0.001464844
0.453125,0.001403809
0.46875,0.001281738
0.484375,0.001068115
0.5,0.001312256
0.515625,0.001190186
0.53125,0.004608154
0.546875,0.003967285
0.5625,0.002990723
0.578125,0.003601074
0.59375,0.002563477
0.609375,0.002075195
0.625,0.003326416
0.640625,0.002868652
0.65625,0.001861572
0.671875,0.001678467
0.6875,0.001647949
0.703125,0.002166748
0.71875,0.002044678
0.734375,0.002044678
0.75,0.002105713
0.765625,0.002471924
0.78125,0.00213623
0.796875,0.002258301
0.8125,0.002380371
0.828125,0.002471924
0.84375,0.002624512
0.859375,0.003265381
0.875,0.003082275
0.890625,0.002868652
0.90625,0.00289917
0.921875,0.003845215
0.9375,0.002380371
0.953125,0.003082275
0.96875,0.003143311
0.984375,0.002471924
1,0.001800537
1.015625,0.003234863
1.03125,0.003417969
1.046875,0.003051758
1.0625,0.00302124
1.078125,0.003112793
1.09375,0.00302124
1.109375,0.003051758
1.125,0.003265381
1.140625,0.003356934
1.15625,0.003234863
1.171875,0.003112793
1.1875,0.003082275
1.203125,0.003295898
1.21875,0.002807617
1.234375,0.003509521
1.25,0.003723145
1.265625,0.003417969
1.28125,0.003540039
1.296875,0.003631592
1.3125,0.003662109
1.328125,0.004089355
1.34375,0.00390625
1.359375,0.003875732
1.375,0.003997803
1.390625,0.004516602
1.40625,0.003509521
1.421875,0.003662109
1.4375,0.003875732
1.453125,0.003875732
1.46875,0.00378418
1.484375,0.003631592
1.5,0.003326416
1.515625,0.003387451
1.53125,0.003448486
1.546875,0.003326416
1.5625,0.003845215
1.578125,0.003417969
1.59375,0.003479004
1.609375,0.003295898
1.625,0.003540039
1.640625,0.003723145
1.65625,0.004119873
1.671875,0.003997803
1.6875,0.003875732
1.703125,0.003936768
1.71875,0.003875732
1.734375,0.003845215
1.75,0.003875732
1.765625,0.003448486
1.78125,0.003448486
1.796875,0.003509521
1.8125,0.003509521
1.828125,0.003570557
1.84375,0.003448486
1.859375,0.002563477
1.875,0.002685547
1.890625,0.003936768
1.90625,0.002929688
1.921875,0.002868652
1.9375,0.003112793
1.953125,0.00302124
1.96875,0.003051758
1.984375,0.003082275
2,0.003143311
2.015625,0.003356934
2.03125,0.003326416
2.046875,0.003265381
2.0625,0.003234863
2.078125,0.003326416
2.09375,0.003173828
2.109375,0.003112793
2.125,0.003082275
2.140625,0.003082275
2.15625,0.003082275
2.171875,0.00289917
2.1875,0.00289917
2.203125,0.002960205
2.21875,0.003173828
2.234375,0.003265381
2.25,0.003204346
2.265625,0.003234863
2.28125,0.003112793
2.296875,0.003204346
2.3125,0.003265381
2.328125,0.003173828
2.34375,0.003143311
2.359375,0.003112793
2.375,0.003082275
2.390625,0.003082275
2.40625,0.002990723
2.421875,0.002929688
2.4375,0.002868652
2.453125,0.002838135
2.46875,0.002532959
2.484375,0.00213623
2.5,0.001617432
2.515625,0.00100708
2.53125,0.0008544922
2.546875,-0.0002441406
2.5625,-0.0008850098
2.578125,-0.001831055
2.59375,-0.002746582
2.609375,-0.004486084
2.625,-0.001342773
2.640625,0.02142334
2.65625,0.006011963
2.671875,-0.005126953
2.6875,-0.003875732
2.703125,-0.005340576
2.71875,-0.003356934
2.734375,-0.00302124
2.75,-0.005462646
2.765625,-0.005096436
2.78125,-0.002410889
2.796875,-0.003082275
2.8125,-0.002075195
2.828125,-0.002868652
2.84375,-0.003387451
2.859375,-0.001556396
2.875,-0.001556396
2.890625,-0.001953125
2.90625,-0.002838135
2.921875,-0.003051758
2.9375,-0.003356934
2.953125,-0.003814697
2.96875,-0.005249023
2.984375,-0.005310059
3,-0.005737305
3.015625,-0.009002686
3.03125,-0.00869751
3.046875,-0.009796143
3.0625,-0.01052856
3.078125,-0.00994873
3.09375,-0.009521484
3.109375,-0.008453369
3.125,-0.007873535
3.140625,-0.008392334
3.15625,-0.009399414
3.171875,-0.009155273
3.1875,-0.008728027
3.203125,-0.009155273
3.21875,-0.009521484
3.234375,-0.01104736
3.25,-0.01101685
3.265625,-0.01132202
3.28125,-0.008636475
3.296875,-0.008636475
3.3125,-0.008453369
3.328125,-0.008728027
3.34375,-0.006286621
3.359375,-0.00680542
3.375,-0.006134033
3.390625,-0.006072998
3.40625,-0.006500244
3.421875,-0.003997803
3.4375,-0.004364014
3.453125,-0.003234863
3.46875,-0.002380371
3.484375,-0.002197266
3.5,-0.00201416
3.515625,-0.001342773
3.53125,-0.001373291
3.546875,-0.00189209
3.5625,-0.002807617
3.578125,-0.001953125
3.59375,-0.001678467
3.609375,-0.001861572
3.625,-0.001617432
3.640625,-0.001831055
3.65625,-0.001312256
3.671875,-0.0009155273
3.6875,-0.00201416
3.703125,-0.003601074
3.71875,-0.003204346
3.734375,-0.002990723
3.75,-0.002227783
3.765625,-0.002868652
3.78125,-0.004150391
3.796875,-0.005249023
3.8125,-0.00881958
3.828125,-0.01339722
3.84375,-0.01068115
3.859375,-0.0123291
3.875,-0.006744385
3.890625,-0.01556396
3.90625,-0.01535034
3.921875,-0.0161438
3.9375,-0.01596069
3.953125,-0.01519775
