Time_s,Ch1
0,0
1,0
2,0
3,0.00201416
4,0.00189209
5,0.003845215
6,0.003509521
7,0.002441406
8,0.00289917
9,0.001922607
10,0.00100708
11,0.001312256
12,0.001800537
13,0.001678467
14,0.002075195
15,0.002258301
16,0.002105713
17,0.002410889
18,0.002288818
19,0.0027771
20,0.002624512
21,0.002685547
22,0.002502441
23,0.002258301
24,0.002624512
25,0.002838135
26,0.002593994
27,0.0027771
28,0.002502441
29,0.002716064
30,0.002624512
31,0.002471924
32,0.002532959
33,0.002532959
34,0.002655029
35,0.003265381
36,0.003112793
37,0.00289917
38,0.003662109
39,0.002807617
40,0.002807617
41,0.002716064
42,0.002746582
43,0.002593994
44,0.003356934
45,0.002868652
46,0.002502441
47,0.002593994
48,0.002075195
49,0.002227783
50,0.00213623
51,0.002441406
52,0.002380371
53,0.002227783
54,0.002288818
55,0.002563477
56,0.002655029
57,0.003051758
58,0.00302124
59,0.002960205
60,0.00289917
61,0.002868652
62,0.002716064
63,0.002685547
64,0.003112793
65,0.002746582
66,0.00302124
67,0.003143311
68,0.002716064
69,0.002624512
70,0.002929688
71,0.002990723
72,0.002716064
73,0.002807617
74,0.003204346
75,0.003143311
76,0.002655029
77,0.002838135
78,0.003082275
79,0.003112793
80,0.003417969
81,0.003143311
82,0.003601074
83,0.005249023
84,0.003051758
85,0.002593994
86,0.001983643
87,0.001953125
88,0.001953125
89,0.0009155273
90,0.0002746582
91,0.0002441406
92,0.0006103516
93,0.0003356934
94,0.0001220703
95,0.0004272461
96,0.001708984
97,0.002227783
98,0.002410889
99,0.002532959
100,0.002716064
101,0.00289917
102,0.002380371
103,0.002441406
104,0.002685547
105,0.002746582
106,0.002807617
107,0.002746582
108,0.002593994
109,0.002532959
110,0.002563477
111,0.002563477
112,0.002716064
113,0.002655029
114,0.002746582
115,0.002990723
116,0.003082275
117,0.002960205
118,0.002655029
119,0.002319336
120,0.002532959
121,0.002593994
122,0.002502441
123,0.002410889
124,0.002502441
125,0.002746582
126,0.00289917
127,0.003112793
128,0.00289917
129,0.002929688
130,0.002532959
131,0.002593994
132,0.002380371
133,0.002746582
134,0.002655029
135,0.002471924
136,0.002441406
137,0.003204346
138,0.002929688
139,0.002685547
140,0.002441406
141,0.002410889
142,0.002471924
143,0.002471924
144,0.002410889
145,0.00302124
146,0.002990723
147,0.003143311
148,0.002960205
149,0.002746582
150,0.002380371
151,0.002075195
152,0.001831055
153,0.001708984
154,0.002319336
155,0.002319336
156,0.002624512
157,0.002563477
158,0.002471924
159,0.002258301
160,0.002532959
161,0.002716064
162,0.002624512
163,0.002532959
164,0.002716064
165,0.002471924
166,0.002716064
167,0.002563477
168,0.002746582
169,0.002746582
170,0.002655029
171,0.0027771
172,0.002502441
173,0.002380371
174,0.002380371
175,0.002441406
176,0.002563477
177,0.002563477
178,0.002380371
179,0.002563477
180,0.002746582
181,0.002929688
182,0.002868652
183,0.002471924
184,0.002532959
185,0.002960205
186,0.002746582
187,0.002624512
188,0.002441406
189,0.002441406
190,0.002746582
191,0.002624512
192,0.002746582
193,0.002716064
194,0.002685547
195,0.002838135
196,0.003082275
197,0.003234863
198,0.00302124
199,0.002746582
200,0.00289917
201,0.0027771
202,0.002685547
203,0.002532959
204,0.002349854
205,0.0027771
206,0.002807617
207,0.002746582
208,0.002319336
209,0.001220703
210,0.000579834
211,0.0003967285
212,0.001617432
213,0.002349854
214,0.002655029
215,0.002410889
216,0.002380371
217,0.002655029
218,0.002532959
219,0.002716064
220,0.002380371
221,0.003509521
222,0.003265381
223,0.002746582
224,0.005187988
225,0.003234863
226,0.003112793
227,0.002929688
228,0.003082275
229,0.002563477
230,0.002349854
231,0.002624512
232,0.002410889
233,0.001068115
234,0.0003356934
235,0.001190186
236,0.001251221
237,0.002166748
238,0.002471924
239,0.001983643
240,0.002075195
241,0.002319336
242,0.002319336
243,0.001739502
244,0.001647949
245,0.001831055
246,0.002319336
247,0.002349854
248,0.002319336
249,0.002227783
250,0.002044678
251,0.002288818
252,0.002166748
253,0.002044678
254,0.002105713
255,0.002319336
256,0.00189209
257,0.002075195
258,0.0008239746
259,0.0003967285
260,0.0003967285
261,0.0005187988
262,0.001434326
263,0.001373291
264,0.001617432
