Time_s,Ch1
0,0.00213623
1,0.00213623
2,0.00213623
3,0.00213623
4,0.00213623
5,0.00213623
6,0.00213623
7,0.00213623
8,0.00213623
9,0.003875732
10,0.003814697
11,0.003814697
12,0.003753662
13,0.003692627
14,0.003692627
15,0.003692627
16,0.003692627
17,0.003509521
18,0.003601074
19,0.003601074
20,0.003601074
21,0.003753662
22,0.003692627
23,0.003631592
24,0.003448486
25,0.003417969
26,0.003448486
27,0.003417969
28,0.003509521
29,0.003540039
30,0.003509521
31,0.003509521
32,0.003540039
33,0.003631592
34,0.003631592
35,0.003753662
36,0.003875732
37,0.00402832
38,0.004119873
39,0.004333496
40,0.004394531
41,0.004394531
42,0.004516602
43,0.004394531
44,0.004394531
45,0.004302979
46,0.004302979
47,0.004211426
48,0.004150391
49,0.004150391
50,0.004150391
51,0.004150391
52,0.004119873
53,0.003936768
54,0.003936768
55,0.003967285
56,0.00402832
57,0.00402832
58,0.003936768
59,0.004089355
60,0.004150391
61,0.004302979
62,0.004486084
63,0.004730225
64,0.004974365
65,0.005065918
66,0.004943848
67,0.0050354
68,0.004760742
69,0.004638672
70,0.004638672
71,0.004638672
72,0.004577637
73,0.004272461
74,0.00402832
75,0.00402832
76,0.00402832
77,0.003814697
78,0.003753662
79,0.003631592
80,0.003662109
81,0.003662109
82,0.003692627
83,0.003631592
84,0.003631592
85,0.003601074
86,0.003540039
87,0.003448486
88,0.003540039
89,0.003662109
90,0.003631592
91,0.003570557
92,0.003387451
93,0.003387451
94,0.003326416
95,0.003326416
96,0.003448486
97,0.003448486
98,0.003295898
99,0.003265381
100,0.003295898
101,0.003356934
102,0.003265381
103,0.003265381
104,0.003265381
105,0.003265381
106,0.003356934
107,0.003479004
108,0.003326416
109,0.003295898
110,0.003295898
111,0.003295898
112,0.003234863
113,0.003479004
114,0.003479004
115,0.003509521
116,0.003540039
117,0.003631592
118,0.003631592
119,0.003631592
120,0.003540039
121,0.003540039
122,0.003692627
123,0.003845215
124,0.00378418
125,0.003936768
126,0.003936768
127,0.003875732
128,0.003875732
129,0.003936768
130,0.00402832
131,0.003997803
132,0.00402832
133,0.00402832
134,0.00402832
135,0.00402832
136,0.003997803
137,0.003997803
138,0.003875732
139,0.003967285
140,0.003967285
141,0.003875732
142,0.003845215
143,0.003875732
144,0.003845215
145,0.003845215
146,0.00390625
147,0.00390625
148,0.003845215
149,0.003875732
150,0.00378418
151,0.003662109
152,0.003662109
153,0.003631592
154,0.003601074
155,0.003479004
156,0.003417969
157,0.003417969
158,0.003356934
159,0.003265381
160,0.003265381
161,0.003265381
162,0.003295898
163,0.003356934
164,0.003448486
165,0.003601074
166,0.003601074
167,0.003692627
168,0.00390625
169,0.00390625
170,0.003967285
171,0.004089355
172,0.004089355
173,0.004089355
174,0.004089355
175,0.004089355
176,0.004089355
177,0.004058838
178,0.004058838
179,0.004058838
180,0.003845215
181,0.003814697
182,0.003692627
183,0.003692627
184,0.003723145
185,0.003723145
186,0.003723145
187,0.003753662
188,0.003723145
189,0.003692627
190,0.003692627
191,0.003692627
192,0.003692627
193,0.003692627
194,0.003723145
195,0.003753662
196,0.00378418
197,0.00378418
198,0.003814697
199,0.003845215
200,0.003845215
201,0.003845215
202,0.003875732
203,0.003845215
204,0.003845215
205,0.003875732
206,0.003936768
207,0.003936768
208,0.003936768
209,0.003936768
210,0.004058838
211,0.004058838
212,0.004058838
213,0.004119873
214,0.004119873
215,0.004119873
216,0.003997803
217,0.003814697
218,0.003753662
219,0.003753662
220,0.003692627
221,0.003509521
222,0.003448486
223,0.003387451
224,0.003265381
225,0.003173828
226,0.003051758
227,0.002990723
228,0.002960205
229,0.00302124
230,0.003112793
231,0.003143311
232,0.003143311
233,0.003143311
234,0.003173828
235,0.003295898
236,0.003295898
237,0.003356934
238,0.003387451
239,0.003448486
240,0.003448486
241,0.003448486
242,0.003387451
243,0.003356934
244,0.003356934
245,0.003356934
246,0.003326416
247,0.003356934
248,0.003326416
249,0.003356934
250,0.003326416
251,0.003387451
252,0.003417969
253,0.003356934
254,0.003387451
255,0.003570557
256,0.003570557
257,0.003570557
258,0.003723145
259,0.003723145
260,0.003723145
261,0.003723145
262,0.003601074
263,0.003570557
264,0.003448486
265,0.003356934
266,0.003326416
267,0.003326416
268,0.003387451
269,0.003295898
270,0.003204346
271,0.003234863
272,0.003204346
273,0.003265381
274,0.003265381
275,0.003295898
276,0.003326416
277,0.003326416
278,0.003387451
279,0.003479004
280,0.003479004
281,0.003479004
282,0.003479004
283,0.003509521
284,0.003509521
285,0.003540039
286,0.003417969
287,0.003479004
288,0.003448486
289,0.003570557
290,0.003570557
291,0.003479004
292,0.003509521
293,0.003509521
294,0.003479004
295,0.003448486
296,0.003570557
297,0.003570557
298,0.003570557
299,0.003601074
300,0.003509521
301,0.003509521
302,0.003509521
303,0.003601074
304,0.003601074
305,0.003631592
306,0.003631592
307,0.003631592
308,0.003692627
309,0.00378418
310,0.003875732
311,0.003723145
312,0.003723145
313,0.003753662
314,0.00378418
315,0.00378418
316,0.003753662
317,0.003753662
318,0.003753662
319,0.003662109
320,0.003692627
321,0.003692627
322,0.003601074
323,0.003601074
324,0.003417969
325,0.003448486
326,0.003479004
327,0.003570557
328,0.003692627
329,0.003723145
330,0.003723145
331,0.003692627
332,0.00378418
333,0.00378418
334,0.003753662
335,0.003753662
336,0.003997803
337,0.003997803
338,0.003936768
339,0.004211426
340,0.004394531
341,0.004272461
342,0.004272461
343,0.004272461
344,0.004089355
345,0.004119873
346,0.004058838
347,0.003936768
348,0.003814697
349,0.003723145
350,0.003631592
351,0.003509521
352,0.003265381
353,0.003265381
354,0.003112793
355,0.002990723
356,0.002868652
357,0.002807617
358,0.002807617
359,0.002746582
360,0.002532959
361,0.002532959
362,0.002471924
363,0.002502441
364,0.002502441
365,0.002441406
366,0.002563477
367,0.002563477
368,0.002563477
369,0.002655029
370,0.002685547
371,0.002716064
372,0.0027771
373,0.0027771
374,0.0027771
375,0.002838135
376,0.002960205
377,0.003112793
378,0.003234863
379,0.003265381
380,0.003417969
381,0.003387451
382,0.003570557
383,0.003845215
384,0.003845215
385,0.003845215
386,0.003845215
387,0.003875732
388,0.003875732
389,0.003875732
390,0.003875732
391,0.003875732
392,0.003875732
393,0.003845215
394,0.003845215
395,0.00390625
396,0.003753662
397,0.003723145
398,0.003723145
399,0.003723145
400,0.003692627
401,0.003692627
402,0.003692627
403,0.003662109
404,0.003448486
405,0.003448486
