Time_s,Ch1
0,0.0003662109
0.015625,0.000213623
0.03125,3.051758e-05
0.046875,0.000213623
0.0625,0.0001831055
0.078125,-0.0001525879
0.09375,9.155273e-05
0.109375,-6.103516e-05
0.125,-3.051758e-05
0.140625,-0.0004272461
0.15625,-0.0004577637
0.171875,-0.0004272461
0.1875,-0.000579834
0.203125,-0.000793457
0.21875,-0.0005493164
0.234375,-0.0004272461
0.25,-0.0003967285
0.265625,-0.0004272461
0.28125,-0.0007324219
0.296875,-0.0006408691
0.3125,-0.0004882812
0.328125,-0.0007019043
0.34375,-0.0008544922
0.359375,-0.0007019043
0.375,-0.0001525879
0.390625,0.0001525879
0.40625,-0.0005187988
0.421875,-0.0001525879
0.4375,-0.0001220703
0.453125,-0.0001831055
0.46875,-0.0004882812
0.484375,-0.0003356934
0.5,-0.0001525879
0.515625,-0.0003662109
0.53125,0.0004882812
0.546875,0.000579834
0.5625,0.0006103516
0.578125,0.0008850098
0.59375,0.0009460449
0.609375,0.001068115
0.625,0.0009765625
0.640625,0.0007324219
0.65625,0.0004882812
0.671875,0.0004577637
0.6875,0.0004272461
0.703125,6.103516e-05
0.71875,-6.103516e-05
0.734375,-0.0003051758
0.75,-0.000213623
0.765625,-3.051758e-05
0.78125,9.155273e-05
0.796875,0.0003051758
0.8125,0.0001831055
0.828125,9.155273e-05
0.84375,3.051758e-05
0.859375,0
0.875,0.0001831055
0.890625,9.155273e-05
0.90625,3.051758e-05
0.921875,-0.0001525879
0.9375,-0.0002441406
0.953125,-0.0003051758
0.96875,-0.0003662109
0.984375,-0.0001525879
1,-0.0001525879
1.015625,3.051758e-05
1.03125,0.0001831055
1.046875,0.0001525879
1.0625,0
1.078125,-0.0004272461
1.09375,-0.0005493164
1.109375,-3.051758e-05
1.125,0.000213623
1.140625,0.0001220703
1.15625,-0.000213623
1.171875,9.155273e-05
1.1875,0.0004272461
1.203125,0.0006713867
1.21875,0.0008239746
1.234375,0.0007019043
1.25,0.0004577637
1.265625,0.0003662109
1.28125,3.051758e-05
1.296875,-0.0004272461
1.3125,-0.0006103516
1.328125,-0.0006103516
1.34375,0.0001831055
1.359375,0.000579834
1.375,0.0004577637
1.390625,0.0003356934
1.40625,0.0002441406
1.421875,6.103516e-05
1.4375,0.0001831055
1.453125,0.0003662109
1.46875,0.0002441406
1.484375,9.155273e-05
1.5,0.000213623
1.515625,0.0004272461
1.53125,0.0002441406
1.546875,0.000213623
1.5625,0.0001831055
1.578125,0
1.59375,-0.0001220703
1.609375,-0.0001831055
1.625,-0.0003051758
1.640625,-0.0001831055
1.65625,0.0003051758
1.671875,9.155273e-05
1.6875,0.0001220703
1.703125,0.0001831055
1.71875,0.0001220703
1.734375,0.0002441406
1.75,0.0004272461
1.765625,0.0004882812
1.78125,0.0004577637
1.796875,0.0006103516
1.8125,0.0001525879
1.828125,0.0001525879
1.84375,0.0001525879
1.859375,0.0001831055
1.875,0.0003356934
1.890625,3.051758e-05
1.90625,0.000213623
1.921875,0.0006713867
1.9375,0.0009765625
1.953125,0.001037598
1.96875,0.0007629395
1.984375,0.0003662109
2,0.0004577637
2.015625,0.0004577637
2.03125,0.0004272461
2.046875,0.0005187988
2.0625,0.0001831055
2.078125,0.0003662109
2.09375,0.0003967285
2.109375,0.0005187988
2.125,0.0005493164
2.140625,0.0006103516
2.15625,0.0006408691
2.171875,0.000579834
2.1875,0.0006103516
2.203125,0.0006103516
2.21875,0.000579834
2.234375,0.000579834
2.25,0.0003662109
2.265625,0.0002746582
2.28125,0.0003356934
2.296875,0.0005187988
2.3125,0.0006408691
2.328125,0.0003356934
2.34375,0.000213623
2.359375,0.0004272461
2.375,0.0006103516
2.390625,0.0004577637
2.40625,0.0003967285
2.421875,0.0003662109
2.4375,0.0004272461
2.453125,0.0005187988
2.46875,0.000579834
2.484375,0.0006408691
2.5,0.0006103516
2.515625,0.0006713867
2.53125,0.0007324219
2.546875,0.0005493164
2.5625,0.0004577637
2.578125,0.0003051758
2.59375,0.0003662109
2.609375,0.0004272461
2.625,0.0004882812
2.640625,0.0006103516
2.65625,0.0006713867
2.671875,0.0006408691
2.6875,0.0006408691
2.703125,0.0004577637
2.71875,0.0005187988
2.734375,0.0003662109
2.75,0.0004577637
2.765625,0.000579834
2.78125,0.0002441406
2.796875,0.0005493164
2.8125,0.000579834
2.828125,0.0006103516
2.84375,0.0004272461
2.859375,0.0004577637
2.875,0.0005187988
2.890625,0.0006408691
2.90625,0.0006408691
2.921875,0.0007019043
2.9375,0.0001831055
2.953125,0.0005493164
2.96875,0.0006408691
2.984375,0.0004272461
3,0.0005187988
3.015625,0.0005493164
3.03125,0.0006713867
3.046875,0.000579834
3.0625,0.0004577637
3.078125,0.0004577637
3.09375,0.0005493164
3.109375,0.0005493164
3.125,0.0004272461
3.140625,0.0005493164
3.15625,0.0004577637
3.171875,0.0005493164
3.1875,0.0005493164
3.203125,0.0004882812
3.21875,0.0002746582
3.234375,0.0002441406
3.25,0.0003356934
3.265625,0.0004882812
3.28125,0.0006713867
3.296875,0.0006103516
3.3125,0.0005493164
3.328125,0.0005187988
3.34375,0.0006103516
3.359375,0.0004577637
3.375,0.0003967285
3.390625,0.0004272461
3.40625,0.0003356934
3.421875,0.0004272461
3.4375,0.0004882812
3.453125,0.0003967285
3.46875,0.0003051758
3.484375,0.0003662109
3.5,0.0005493164
3.515625,0.0005187988
3.53125,0.0004882812
3.546875,0.0005187988
3.5625,0.0004882812
3.578125,0.0003967285
3.59375,0.0004577637
3.609375,0.0003662109
3.625,0.0004272461
3.640625,0.0003662109
3.65625,0.0002441406
3.671875,0.0006103516
3.6875,0.0005187988
3.703125,0.0003356934
3.71875,0.0003662109
3.734375,0.0003967285
3.75,0.000579834
3.765625,0.0005493164
3.78125,0.0004882812
3.796875,0.0004882812
3.8125,0.0003967285
3.828125,0.0003967285
3.84375,0.0003662109
3.859375,0.0002441406
3.875,0.0003662109
3.890625,0.0003051758
3.90625,0.0004882812
3.921875,0.0005187988
3.9375,0.0007629395
3.953125,0.0007324219
3.96875,0.0006408691
3.984375,0.0006103516
4,0.0005493164
4.015625,0.0005493164
4.03125,0.0005493164
4.046875,0.0006103516
4.0625,0.0005493164
4.078125,0.0006713867
4.09375,0.0006408691
4.109375,0.0006103516
4.125,0.0006408691
4.140625,0.000579834
4.15625,0.0006713867
4.171875,0.0005187988
4.1875,0.0004882812
4.203125,0.000579834
4.21875,0.0004882812
4.234375,0.0006713867
4.25,0.0005493164
4.265625,0.0006103516
4.28125,0.0005187988
4.296875,0.000579834
4.3125,0.0005187988
4.328125,0.000579834
4.34375,0.000579834
4.359375,0.0005493164
4.375,0.0006713867
4.390625,0.0006408691
4.40625,0.0007019043
4.421875,0.0006103516
4.4375,0.0006103516
4.453125,0.0006408691
4.46875,0.000579834
4.484375,0.0006408691
4.5,0.0006103516
4.515625,0.000579834
4.53125,0.000579834
4.546875,0.0006103516
4.5625,0.0006713867
4.578125,0.0006408691
4.59375,0.0006713867
4.609375,0.0006103516
4.625,0.0005493164
4.640625,0.0007324219
4.65625,0.0005493164
4.671875,0.0005187988
4.6875,0.0005493164
4.703125,0.0006103516
4.71875,0.0007019043
4.734375,0.0006408691
4.75,0.0006408691
4.765625,0.0006408691
4.78125,0.0006408691
4.796875,0.0006713867
4.8125,0.0006103516
4.828125,0.0005187988
4.84375,0.0006103516
4.859375,0.0004882812
4.875,0.0005493164
4.890625,0.0006103516
4.90625,0.0005493164
4.921875,0.0005493164
4.9375,0.0005493164
4.953125,0.0006103516
4.96875,0.000579834
4.984375,0.0005493164
5,0.0006103516
5.015625,0.0005187988
5.03125,0.0004882812
5.046875,0.000579834
5.0625,0.0005493164
5.078125,0.0005187988
5.09375,0.0005493164
5.109375,0.0006103516
5.125,0.0007019043
5.140625,0.000579834
5.15625,0.0006713867
5.171875,0.0007019043
5.1875,0.0005493164
5.203125,0.0006713867
5.21875,0.000579834
5.234375,0.000579834
5.25,0.0005187988
5.265625,0.0005493164
5.28125,0.0006103516
5.296875,0.0006103516
5.3125,0.0006103516
5.328125,0.0006713867
5.34375,0.000579834
5.359375,0.0005493164
5.375,0.0005493164
5.390625,0.0005187988
5.40625,0.0005187988
5.421875,0.0006103516
5.4375,0.0006103516
5.453125,0.000579834
5.46875,0.0005493164
5.484375,0.000579834
5.5,0.0005493164
5.515625,0.0006103516
5.53125,0.0005187988
5.546875,0.0004577637
5.5625,0.0004577637
5.578125,0.0005187988
5.59375,0.000579834
5.609375,0.0004882812
5.625,0.0005187988
5.640625,0.0005493164
5.65625,0.0004882812
5.671875,0.0006103516
5.6875,0.0005493164
5.703125,0.0005187988
5.71875,0.0005187988
5.734375,0.000579834
5.75,0.0005493164
5.765625,0.0005493164
5.78125,0.0005187988
5.796875,0.0005493164
5.8125,0.0005493164
5.828125,0.000579834
5.84375,0.0006408691
5.859375,0.0006408691
5.875,0.000579834
5.890625,0.0006103516
5.90625,0.0004272461
5.921875,0.0005493164
5.9375,0.0004577637
5.953125,0.0004272461
5.96875,0.0004882812
5.984375,0.0004272461
6,0.0004577637
6.015625,0.0003662109
6.03125,0.0003967285
6.046875,0.0003967285
6.0625,0.0002441406
6.078125,0.0003662109
6.09375,0.0003662109
6.109375,0.0003967285
6.125,0.0004272461
6.140625,0.0008544922
6.15625,0.0007019043
6.171875,0.0003967285
6.1875,0.0003051758
6.203125,0.0002441406
6.21875,6.103516e-05
6.234375,3.051758e-05
6.25,-0.0001525879
6.265625,-0.0001525879
6.28125,-0.0001525879
6.296875,-0.0003662109
6.3125,-0.0003051758
6.328125,-6.103516e-05
6.34375,3.051758e-05
6.359375,-6.103516e-05
6.375,-0.0001525879
6.390625,-0.0002746582
6.40625,-0.0002441406
6.421875,-0.0002746582
6.4375,-0.0003051758
6.453125,-0.0002441406
6.46875,-0.0003967285
6.484375,-3.051758e-05
6.5,-3.051758e-05
6.515625,-3.051758e-05
6.53125,0
6.546875,-3.051758e-05
6.5625,-3.051758e-05
6.578125,-0.0003051758
6.59375,-0.0003967285
6.609375,-0.0004577637
6.625,-0.000793457
6.640625,-0.0006713867
6.65625,-0.0007019043
6.671875,-0.0006103516
6.6875,-0.0006408691
6.703125,-0.001068115
6.71875,-0.00112915
6.734375,-0.001403809
6.75,-0.001495361
6.765625,-0.001495361
6.78125,-0.001312256
6.796875,-0.001342773
6.8125,-0.001464844
6.828125,-0.001342773
6.84375,-0.001556396
6.859375,-0.001403809
6.875,-0.001525879
6.890625,-0.001525879
6.90625,-0.001373291
6.921875,-0.001495361
6.9375,-0.001708984
6.953125,-0.001739502
6.96875,-0.001708984
6.984375,-0.00177002
7,-0.001678467
7.015625,-0.001403809
7.03125,-0.001708984
