Time_s,Ch1
0,0.005584717
1,0.005584717
2,0.005584717
3,0.005584717
4,0.005584717
5,0.005584717
6,0.005584717
7,0.005584717
8,0.005584717
9,0.01907349
10,0.02111816
11,0.0201416
12,0.0201416
13,0.0201416
14,0.0201416
15,0.0201416
16,0.0201416
17,0.0201416
18,0.0201416
19,0.0201416
20,0.01641846
21,0.01681519
22,0.01528931
23,0.01565552
24,0.0149231
25,0.01528931
26,0.01300049
27,0.0111084
28,0.01074219
29,0.01074219
30,0.0111084
31,0.01150513
32,0.01263428
33,0.01187134
34,0.01187134
35,0.01263428
36,0.01263428
37,0.01300049
38,0.01339722
39,0.01565552
40,0.01565552
41,0.01641846
42,0.0171814
43,0.01831055
44,0.0201416
45,0.0201416
46,0.0201416
47,0.02044678
48,0.01980591
49,0.01980591
50,0.01947021
51,0.01605225
52,0.01150513
53,0.01150513
54,0.01150513
55,0.008453369
56,0.007324219
57,0.008087158
58,0.008087158
59,0.008453369
60,0.01037598
61,0.009979248
62,0.01263428
63,0.01263428
64,0.01263428
65,0.01263428
66,0.01226807
67,0.01226807
68,0.01376343
69,0.01754761
70,0.01870728
71,0.02142334
72,0.02175903
73,0.01605225
74,0.01376343
75,0.0149231
76,0.01565552
77,0.01641846
78,0.0149231
79,0.01416016
80,0.01452637
81,0.01452637
82,0.01452637
83,0.01452637
84,0.01452637
85,0.01376343
86,0.01263428
87,0.01263428
88,0.01263428
89,0.01187134
90,0.01641846
91,0.01226807
92,0.009979248
93,0.008850098
94,0.008850098
95,0.007324219
96,0.006195068
97,0.005432129
98,0.005432129
99,0.006195068
100,0.006195068
101,0.006561279
102,0.005828857
103,0.006195068
104,0.006195068
105,0.006195068
106,0.006195068
107,0.006561279
108,0.007720947
109,0.008087158
110,0.008087158
111,0.008087158
112,0.006958008
113,0.007720947
114,0.008453369
115,0.008453369
116,0.006958008
117,0.005340576
118,0.005584717
119,0.005584717
120,0.005584717
121,0.0027771
122,0.0027771
123,0.0027771
124,0.0027771
125,0.0027771
126,0.0027771
127,0.0027771
128,0.0027771
129,0.0027771
130,0.0027771
131,0.0027771
132,0.0027771
133,0.0027771
134,0.005401611
135,0.005432129
136,0.007720947
137,0.007720947
138,0.008453369
139,0.008453369
140,0.0111084
141,0.01565552
142,0.01681519
143,0.01681519
144,0.02111816
145,0.02111816
146,0.02111816
147,0.02111816
148,0.02111816
149,0.02111816
150,0.01565552
151,0.01452637
152,0.02078247
153,0.02078247
154,0.02078247
155,0.02078247
156,0.02206421
157,0.01605225
158,0.01452637
159,0.01300049
160,0.01300049
161,0.01300049
162,0.01226807
163,0.01074219
164,0.009613037
165,0.009216309
166,0.009613037
167,0.009613037
168,0.005828857
169,0.006195068
170,0.006195068
171,0.005432129
172,0.005401611
173,0.005584717
174,0.005462646
175,0.005523682
176,0.005523682
177,0.005523682
178,0.005523682
179,0.007720947
180,0.008453369
181,0.008850098
182,0.009613037
183,0.009979248
184,0.01150513
185,0.01150513
186,0.01150513
187,0.01226807
188,0.01452637
189,0.01754761
190,0.01794434
191,0.0171814
192,0.0171814
193,0.0171814
194,0.008850098
195,0.008850098
196,0.008850098
197,0.01150513
198,0.01150513
199,0.01150513
200,0.009979248
201,0.0111084
202,0.01037598
203,0.009216309
204,0.009216309
205,0.008453369
206,0.007720947
207,0.008087158
208,0.009216309
209,0.01150513
210,0.01263428
211,0.01187134
212,0.01187134
213,0.01187134
214,0.01074219
215,0.01074219
216,0.01150513
217,0.01150513
218,0.01150513
219,0.01226807
220,0.01226807
221,0.01187134
222,0.01641846
223,0.01641846
224,0.01641846
225,0.0171814
226,0.01947021
227,0.01947021
228,0.01947021
229,0.01907349
230,0.01907349
231,0.01907349
232,0.01907349
233,0.01794434
234,0.01754761
235,0.01641846
236,0.01605225
237,0.01605225
238,0.01641846
239,0.0171814
